user_id,track_id,rate
"330","7143","3"
"330","1355","4"
"330","7198","1"
"330","2443","2"
"330","544","3"
"330","4132","2"
"331","6509","3"
"331","1983","2"
"331","6703","3"
"331","2413","3"
"331","4822","4"
"331","5275","1"
"331","5612","2"
"331","5516","2"
"331","3675","2"
"331","2085","1"
"331","3203","2"
"331","7233","3"
"331","7106","5"
"331","5653","2"
"331","4592","3"
"331","3225","3"
"331","2614","5"
"331","525","4"
"332","300","4"
"332","5776","1"
"332","5026","3"
"332","1005","3"
"334","6473","2"
"334","4337","4"
"334","5932","3"
"334","2201","2"
"334","1570","4"
"334","6080","3"
"334","1443","1"
"335","1628","1"
"335","4484","5"
"335","5703","1"
"335","4845","4"
"335","4680","1"
"335","4237","1"
"335","3061","4"
"335","6106","4"
"335","4526","4"
"335","5060","2"
"335","4429","5"
"335","5487","1"
"335","4733","1"
"335","1065","5"
"335","4970","1"
"335","3345","1"
"335","6560","5"
"335","1420","4"
"335","5264","1"
"336","3722","1"
"336","2899","1"
"336","1604","4"
"336","2194","5"
"336","3921","1"
"336","4342","4"
"336","1352","3"
"336","6294","4"
"336","1955","5"
"336","2306","3"
"337","1143","3"
"337","5488","4"
"337","5534","3"
"337","4956","4"
"337","2580","1"
"337","1079","2"
"337","5976","4"
"338","3143","5"
"338","2169","2"
"338","3702","5"
"338","800","5"
"338","148","1"
"338","1840","2"
"338","2216","2"
"338","6786","2"
"338","3025","4"
"338","4089","3"
"338","6084","4"
"339","3994","3"
"339","70","1"
"339","3945","5"
"339","1497","5"
"339","1597","3"
"339","6790","2"
"339","6074","4"
"339","2921","5"
"339","6029","3"
"339","6179","4"
"339","416","5"
"339","2235","1"
"339","2463","4"
"339","1124","3"
"339","4344","1"
"339","4006","2"
"339","4876","2"
"340","6890","3"
"340","5376","1"
"341","1965","1"
"341","1052","3"
"341","3328","4"
"341","2810","5"
"341","5085","3"
"341","396","1"
"341","3643","4"
"341","2019","2"
"341","704","2"
"341","4838","3"
"341","717","3"
"341","3538","3"
"342","6434","2"
"342","1149","5"
"342","3460","3"
"343","3942","1"
"343","7288","5"
"343","469","4"
"343","3332","2"
"343","4733","1"
"343","3002","3"
"343","4609","4"
"343","3915","5"
"344","3971","5"
"344","3517","5"
"344","334","3"
"344","535","5"
"344","6056","2"
"344","2821","1"
"344","3974","3"
"344","5973","4"
"344","4798","1"
"345","5065","5"
"345","2007","4"
"345","882","1"
"345","2295","1"
"345","4744","3"
"345","1540","1"
"345","2039","3"
"345","5174","3"
"345","1225","5"
"345","5020","4"
"345","4873","1"
"345","2987","5"
"345","1294","3"
"346","4518","3"
"346","6331","5"
"346","975","1"
"346","1855","5"
"346","6833","3"
"346","5153","3"
"346","57","4"
"346","1866","5"
"346","2764","3"
"346","4013","4"
"346","5432","4"
"346","2983","1"
"346","4399","2"
"346","916","5"
"346","6640","2"
"346","5281","4"
"346","6169","5"
"346","672","4"
"347","2178","1"
"347","381","1"
"347","3547","2"
"347","422","1"
"347","3570","5"
"347","7158","3"
"347","4303","1"
"347","5416","4"
"347","6345","5"
"347","6049","5"
"347","5985","5"
"347","4270","3"
"347","4541","5"
"347","1040","1"
"347","6736","3"
"347","7241","2"
"347","1258","2"
"347","3458","1"
"348","3066","1"
"348","2824","1"
"348","428","1"
"348","4552","4"
"348","1763","4"
"348","5294","1"
"348","5969","1"
"349","340","3"
"349","2696","1"
"349","1667","1"
"349","4670","2"
"349","6953","5"
"349","6584","1"
"349","1044","4"
"349","5378","2"
"350","1788","5"
"350","376","2"
"350","2535","5"
"350","1380","4"
"350","651","3"
"350","93","3"
"350","6621","3"
"351","6438","4"
"351","1242","4"
"351","2704","5"
"351","6508","2"
"351","4208","4"
"351","4142","4"
"351","5879","1"
"351","5678","2"
"351","3668","1"
"351","6911","5"
"351","2786","1"
"352","1713","5"
"352","4062","5"
"352","3201","2"
"352","3271","2"
"352","2213","3"
"352","3419","1"
"352","2286","5"
"353","6780","2"
"353","2108","1"
"353","4569","1"
"353","2783","1"
"353","4730","4"
"353","4339","3"
"353","4210","1"
"353","3938","5"
"353","2660","2"
"353","3976","4"
"353","2025","4"
"353","3554","4"
"353","2050","5"
"353","167","5"
"354","4424","1"
"354","6634","1"
"354","4361","3"
"354","2404","4"
"354","1368","4"
"354","3077","5"
"354","1727","4"
"354","4332","4"
"354","6252","2"
"354","2101","1"
"355","6669","2"
"355","6015","3"
"356","2260","4"
"356","363","3"
"356","2797","3"
"356","4406","1"
"356","7205","2"
"356","1693","1"
"356","3119","2"
"356","6672","3"
"356","6472","5"
"356","2940","4"
"356","3265","2"
"356","6197","3"
"356","3208","4"
"357","4654","3"
"357","4380","2"
"357","3690","3"
"357","6927","2"
"357","4873","1"
"357","712","5"
"357","2747","1"
"357","3433","5"
"358","4698","2"
"358","478","4"
"358","5345","1"
"358","1633","3"
"358","51","1"
"358","6427","5"
"358","5997","5"
"358","2742","3"
"358","5810","2"
"358","4442","4"
"358","6562","3"
"358","3627","1"
"358","5877","5"
"358","2197","5"
"359","3441","5"
"359","2356","1"
"359","4127","5"
"359","4416","5"
"359","872","3"
"359","7279","2"
"359","5337","5"
"359","263","3"
"360","6414","1"
"360","3836","3"
"360","3181","5"
"360","6173","1"
"360","3742","1"
"360","6903","5"
"360","5592","2"
"360","6584","3"
"360","514","2"
"360","4758","1"
"360","220","3"
"360","579","1"
"361","5062","3"
"361","1609","2"
"361","4552","2"
"361","3246","4"
"361","6552","4"
"361","5902","2"
"361","5506","4"
"362","5301","3"
"362","2704","2"
"362","377","5"
"362","3841","5"
"362","5153","1"
"362","6788","3"
"363","635","5"
"363","2553","5"
"363","2122","5"
"363","541","4"
"363","6489","2"
"363","5920","2"
"364","3695","3"
"364","2160","5"
"364","2162","1"
"364","4189","4"
"364","2145","5"
"365","1346","4"
"365","3291","5"
"365","3911","5"
"366","7169","3"
"366","3302","3"
"366","1881","2"
"366","4544","3"
"366","6180","4"
"366","2113","1"
"366","3911","5"
"366","532","4"
"366","1731","2"
"367","5306","5"
"368","3029","2"
"368","6989","4"
"368","2149","3"
"368","2984","4"
"368","2400","5"
"368","5780","2"
"368","4108","5"
"369","501","4"
"369","2079","3"
"369","3545","5"
"369","2689","2"
"369","6947","1"
"370","6523","2"
"370","5283","1"
"370","116","3"
"370","121","3"
"370","62","1"
"370","1909","3"
"370","1644","4"
"370","137","1"
"370","6000","3"
"370","1506","2"
"370","1131","1"
"370","3533","5"
"370","3120","5"
"370","1817","5"
"370","1637","3"
"370","2929","1"
"370","2822","5"
"370","711","2"
"370","647","3"
"370","3175","2"
"371","7180","2"
"371","831","4"
"371","4360","4"
"371","6431","2"
"371","6500","1"
"372","3042","1"
"372","2188","2"
"372","2200","4"
"372","869","5"
"372","5902","5"
"372","2067","1"
"373","1789","1"
"373","4395","3"
"373","4841","2"
"373","5429","2"
"373","5264","2"
"373","1703","1"
"373","4651","5"
"373","288","1"
"374","6356","5"
"374","2212","3"
"374","6019","5"
"374","1242","3"
"375","7216","4"
"375","983","2"
"375","72","3"
"375","2635","3"
"375","2254","1"
"375","1949","1"
"375","1430","4"
"375","4719","3"
"375","4522","2"
"375","2567","3"
"375","5308","1"
"375","3694","2"
"375","2100","3"
"376","6782","5"
"376","5782","5"
"376","486","5"
"376","2970","1"
"376","4137","2"
"376","5715","4"
"376","6878","1"
"376","2623","3"
"376","6562","3"
"376","6106","4"
"376","5168","5"
"376","1939","1"
"376","1450","3"
"376","223","3"
"376","6808","2"
"376","4981","4"
"377","119","3"
"377","4035","5"
"377","5389","1"
"377","6650","5"
"377","7230","1"
"377","1681","2"
"377","5487","2"
"377","7042","5"
"377","5376","2"
"377","6639","4"
"377","3141","4"
"378","5882","3"
"378","3346","3"
"378","486","1"
"379","2251","2"
"379","1771","5"
"379","6100","1"
"379","7108","2"
"379","5776","5"
"379","7025","1"
"379","1407","5"
"379","3085","3"
"379","3257","1"
"379","3256","1"
"379","167","1"
"379","6347","1"
"379","2282","4"
"380","4811","3"
"380","1093","4"
"380","1272","5"
"381","1804","5"
"381","5219","3"
"381","2070","5"
"381","5342","2"
"381","1691","4"
"382","2175","3"
"382","2610","5"
"382","2836","5"
"382","1180","3"
"382","4079","1"
"382","2029","3"
"382","6664","3"
"382","269","3"
"382","6933","3"
"382","1102","3"
"382","2046","5"
"382","1266","5"
"382","3238","3"
"382","5305","2"
"382","3279","3"
"382","4090","5"
"382","5647","2"
"382","175","5"
"382","5438","2"
"383","3069","1"
"383","3794","2"
"383","5247","5"
"383","6254","1"
"383","6881","3"
"383","5078","5"
"383","251","5"
"383","2608","3"
"383","176","1"
"383","4433","2"
"383","3671","1"
"384","2669","5"
"384","2487","4"
"384","12","4"
"384","4371","3"
"385","1081","1"
"385","4943","5"
"385","4417","5"
"385","6475","3"
"385","5001","2"
"385","4786","5"
"385","825","4"
"385","1342","4"
"386","4207","4"
"386","1297","5"
"386","1044","5"
"386","1078","5"
"386","7008","5"
"387","5843","4"
"387","5274","3"
"387","4642","5"
"387","3789","3"
"387","2491","5"
"387","3983","3"
"387","2310","3"
"387","1342","4"
"387","1348","4"
"387","75","3"
"387","2400","5"
"387","7074","3"
"388","4677","5"
"388","2625","1"
"388","1283","5"
"388","6930","4"
"388","4165","4"
"388","5571","4"
"388","317","2"
"388","6207","1"
"388","4337","1"
"388","1430","1"
"388","5513","3"
"388","6525","2"
"389","6271","4"
"389","5269","3"
"389","4193","5"
"389","1923","2"
"389","5630","1"
"389","5744","4"
"389","4593","4"
"390","4885","1"
"390","1198","2"
"390","3967","2"
"390","5251","3"
"390","2752","2"
"391","2800","2"
"391","947","4"
"391","6916","4"
"391","1050","3"
"391","2631","2"
"391","324","4"
"391","6563","4"
"391","3541","3"
"392","2432","1"
"392","3691","3"
"392","7093","2"
"392","4481","2"
"392","586","2"
"392","770","2"
"392","4017","3"
"392","708","5"
"392","6457","3"
"392","5711","1"
"392","5996","5"
"392","5773","4"
"392","1199","4"
"392","4153","1"
"392","4277","4"
"392","2113","4"
"392","3798","1"
"392","5294","3"
"392","66","4"
"392","6897","5"
"393","2556","5"
"393","3358","3"
"393","3099","3"
"393","6112","2"
"393","2117","1"
"393","4472","1"
"393","6913","5"
"393","6049","5"
"393","3221","1"
"393","2347","1"
"393","1804","4"
"393","7290","3"
"393","7267","4"
"393","2471","2"
"393","5434","3"
"393","2281","5"
"393","4101","4"
"393","2988","2"
"393","5333","1"
"394","5920","5"
"394","3864","3"
"394","4397","4"
"394","6794","2"
"394","2834","1"
"394","6023","4"
"394","7085","2"
"394","4552","4"
"394","749","4"
"394","2201","5"
"394","6762","3"
"394","1358","5"
"394","1467","1"
"394","5191","1"
"394","3707","5"
"394","402","1"
"394","3793","4"
"394","6594","4"
"395","2937","3"
"395","2583","2"
"395","1234","2"
"395","4329","4"
"395","2829","2"
"395","6732","3"
"395","2598","5"
"395","3230","4"
"396","5518","2"
"396","4746","4"
"396","3832","4"
"396","2644","1"
"396","556","5"
"396","2132","3"
"396","360","4"
"396","5611","4"
"396","7156","3"
"397","6759","3"
"397","4271","5"
"397","2759","4"
"397","5619","5"
"397","1751","3"
"397","3894","2"
"398","5967","5"
"398","3121","3"
"398","726","3"
"398","4674","4"
"398","7209","2"
"398","4925","5"
"398","7079","5"
"398","1681","2"
"398","3809","1"
"398","4800","1"
"399","255","5"
"399","6682","2"
"399","4805","1"
"399","5783","1"
"399","926","1"
"399","6151","4"
"399","2787","4"
"399","4718","2"
"399","4772","1"
"400","2549","3"
"400","5393","4"
"400","506","3"
"400","6147","2"
"400","5546","5"
"400","3689","3"
"400","3395","2"
"400","6139","3"
"400","5105","5"
"400","1467","3"
"400","5614","5"
"400","599","1"
"400","2453","2"
"400","1356","3"
"400","1290","3"
"400","3841","1"
"400","1484","4"
"400","2900","4"
"400","6708","4"
"400","4151","4"
"401","1360","1"
"401","7151","4"
"401","6229","2"
"401","1470","5"
"401","6795","3"
"401","4186","4"
"401","5506","3"
"401","2597","5"
"401","3863","2"
"401","6451","2"
"402","5662","1"
"402","7200","3"
"402","5184","2"
"402","561","3"
"402","5110","2"
"402","5077","2"
"402","673","1"
"402","2586","1"
"402","1042","3"
"402","2016","2"
"402","1645","2"
"402","1748","1"
"402","4749","5"
"402","7123","3"
"402","3386","1"
"403","6861","5"
"403","6201","3"
"403","3144","4"
"403","3798","2"
"403","1998","4"
"403","2890","3"
"403","6986","3"
"403","6105","2"
"403","3194","4"
"403","5983","2"
"403","1147","3"
"403","5904","3"
"403","780","1"
"403","1105","1"
"403","2219","3"
"403","2616","2"
"403","716","4"
"403","5002","2"
"404","842","2"
"404","5741","4"
"404","2","1"
"404","3595","4"
"404","5949","1"
"404","1480","2"
"404","5960","4"
"404","204","1"
"404","1126","1"
"404","7072","5"
"404","5614","5"
"405","935","1"
"405","6257","3"
"405","1226","1"
"405","4201","4"
"405","5402","3"
"405","6457","2"
"406","4249","3"
"406","2143","5"
"406","4174","1"
"406","4282","3"
"406","3280","5"
"406","3477","4"
"406","5208","5"
"406","2287","1"
"406","6201","5"
"407","6656","2"
"407","4618","2"
"407","2433","4"
"407","4506","1"
"407","5947","2"
"407","6187","4"
"407","3348","1"
"407","6473","2"
"408","4300","2"
"408","6347","4"
"408","6583","1"
"408","1270","4"
"408","2423","1"
"408","2537","5"
"408","4847","2"
"408","7095","4"
"409","2704","3"
"409","2450","3"
"409","3369","4"
"409","5808","1"
"409","1239","4"
"409","273","5"
"409","720","3"
"409","559","2"
"409","701","2"
"409","3710","3"
"409","6074","3"
"409","2126","3"
"409","1887","2"
"409","6948","4"
"409","2816","3"
"409","5261","4"
"409","5433","5"
"409","3451","2"
"410","6515","3"
"410","4696","4"
"410","3489","1"
"410","5882","4"
"410","673","1"
"410","6587","5"
"410","5068","2"
"410","1224","1"
"411","5979","2"
"411","622","4"
"411","3465","3"
"411","2325","1"
"411","4074","2"
"411","1926","1"
"411","3552","2"
"411","7220","2"
"411","2437","5"
"411","5744","2"
"412","6117","1"
"412","2012","2"
"412","1828","3"
"412","6044","3"
"412","6402","5"
"412","7087","3"
"413","940","3"
"413","5648","1"
"413","2140","1"
"413","6365","5"
"413","4327","5"
"413","5248","5"
"413","3986","5"
"413","6767","2"
"413","4391","4"
"413","3675","2"
"413","5099","5"
"413","7002","3"
"413","5327","2"
"414","31","5"
"414","1464","2"
"414","1073","2"
"414","384","4"
"414","2990","5"
"414","521","1"
"414","6825","1"
"415","3809","4"
"415","5467","3"
"415","5179","5"
"415","4923","1"
"415","2423","3"
"415","4093","1"
"415","4141","2"
"415","5660","5"
"415","3254","3"
"415","7224","1"
"415","6652","4"
"415","4071","1"
"415","1146","3"
"415","5176","1"
"415","6159","4"
"415","5253","1"
"415","4286","3"
"415","5867","4"
"415","2651","4"
"415","6650","2"
"415","3137","5"
"415","2757","1"
"415","4334","1"
"415","5500","1"
"415","3250","4"
"415","1985","3"
"415","5224","1"
"415","371","3"
"415","3834","1"
"415","4945","3"
"415","5523","4"
"415","1017","1"
"416","6444","2"
"416","2547","3"
"416","1712","5"
"416","3298","5"
"416","1395","1"
"416","2607","2"
"416","2811","1"
"416","7080","3"
"416","6908","2"
"416","4758","5"
"416","4038","5"
"416","1005","5"
"416","3080","5"
"416","3701","2"
"416","2624","5"
"417","5639","1"
"418","4211","5"
"418","6049","3"
"418","4130","2"
"418","5306","4"
"418","6617","2"
"418","5782","4"
"418","5137","2"
"418","4574","3"
"418","3843","3"
"419","1862","4"
"419","2646","4"
"419","1864","5"
"419","695","1"
"419","1407","1"
"420","4895","5"
"420","271","1"
"420","136","5"
"420","6394","1"
"420","3165","2"
"420","2867","4"
"420","3881","2"
"420","820","1"
"420","6641","5"
"420","1367","1"
"420","4758","3"
"420","6419","2"
"420","5766","3"
"421","5233","5"
"421","4666","3"
"421","6214","3"
"421","3143","4"
"421","2901","3"
"421","1779","3"
"422","3135","2"
"422","2267","4"
"422","141","1"
"422","4624","1"
"423","307","5"
"423","5554","4"
"423","5170","5"
"423","1893","1"
"423","2805","4"
"423","5816","5"
"423","7257","1"
"424","3497","1"
"424","5070","5"
"424","4246","5"
"424","3747","4"
"424","4919","3"
"424","2185","5"
"424","4132","5"
"424","3736","2"
"424","3135","5"
"424","764","2"
"424","5919","4"
"424","5513","1"
"424","3873","4"
"425","6158","3"
"425","5459","2"
"425","569","3"
"425","5485","5"
"425","946","5"
"425","553","1"
"425","4122","5"
"426","4240","4"
"426","6741","4"
"426","6658","3"
"426","3118","3"
"426","3638","3"
"426","88","2"
"426","2585","4"
"427","7040","1"
"427","4927","2"
"427","2356","2"
"427","1776","4"
"427","7024","3"
"427","4917","5"
"427","7111","1"
"427","5595","4"
"427","7162","2"
"427","6670","2"
"427","5355","4"
"427","5935","1"
"427","6335","1"
"427","1120","2"
"427","694","4"
"427","955","2"
"427","1170","3"
"427","911","2"
"428","3640","4"
"428","4382","5"
"428","626","1"
"428","401","3"
"428","5816","3"
"428","897","5"
"429","6633","1"
"429","4237","3"
"429","6602","3"
"429","371","5"
"429","3463","5"
"429","6831","3"
"429","639","1"
"429","6015","2"
"429","1857","4"
"429","2117","3"
"429","578","1"
"429","4043","5"
"429","4658","3"
"429","2845","5"
"429","3644","2"
"429","5680","2"
"430","998","2"
"430","1807","3"
"430","5424","1"
"431","3227","4"
"431","6426","4"
"431","4702","1"
"431","6089","5"
"431","3995","3"
"431","1713","2"
"431","1482","1"
"431","5339","4"
"431","1663","1"
"431","1576","1"
"431","4410","4"
"432","5415","1"
"432","4398","5"
"432","6502","1"
"432","4056","1"
"432","1129","2"
"432","6810","1"
"432","5920","4"
"432","4287","2"
"432","1433","3"
"432","6658","3"
"432","2831","4"
"432","5676","3"
"433","4091","3"
"433","1965","2"
"433","1013","2"
"433","7020","3"
"433","3771","2"
"433","1490","2"
"433","5194","1"
"433","311","5"
"433","1496","5"
"433","2022","2"
"433","6794","3"
"433","967","3"
"433","3423","3"
"433","1310","5"
"434","455","1"
"434","5199","4"
"434","6814","1"
"434","6622","4"
"434","5553","3"
"434","6783","3"
"434","411","1"
"434","4101","4"
"434","5593","4"
"434","6497","3"
"434","2441","2"
"434","3199","1"
"435","6901","5"
"435","1188","2"
"435","4285","4"
"435","2734","5"
"435","2221","2"
"435","2291","3"
"435","7241","3"
"435","5972","3"
"435","6178","1"
"435","5344","1"
"435","5862","5"
"435","4023","4"
"435","1315","2"
"435","4102","4"
"435","770","2"
"435","6000","3"
"435","2753","1"
"435","1541","5"
"435","730","3"
"435","3761","2"
"435","2229","5"
"435","729","2"
"435","4764","5"
"436","3227","3"
"436","3967","5"
"436","2782","1"
"436","5304","1"
"436","757","1"
"436","853","5"
"436","5849","5"
"436","64","1"
"436","5065","1"
"436","3969","1"
"436","1258","1"
"436","885","3"
"436","3424","4"
"436","7186","5"
"436","4141","5"
"436","5158","1"
"436","3693","1"
"436","5290","1"
"437","6480","1"
"437","2032","3"
"437","2444","5"
"437","6468","3"
"437","1287","5"
"437","3761","4"
"437","849","4"
"437","5184","2"
"437","4368","2"
"437","1514","4"
"438","4173","2"
"438","4861","4"
"438","6231","3"
"438","3701","3"
"438","269","2"
"438","2915","2"
"438","2672","5"
"438","230","5"
"438","517","5"
"438","1577","4"
"438","928","3"
"438","1114","5"
"438","3848","5"
"438","4392","1"
"439","5672","1"
"439","1142","1"
"439","6537","3"
"440","5210","5"
"440","2648","2"
"440","3896","4"
"440","4878","5"
"440","3382","1"
"440","3747","3"
"440","4025","3"
"440","6031","1"
"440","1444","3"
"440","3480","2"
"441","1913","1"
"441","5190","1"
"441","3980","2"
"441","7008","2"
"441","6414","5"
"441","2167","2"
"441","1501","2"
"441","5131","1"
"442","2679","5"
"442","3106","2"
"442","5287","4"
"442","687","3"
"442","1875","3"
"442","5518","3"
"443","450","2"
"443","1786","2"
"443","1911","1"
"443","4786","3"
"443","298","4"
"443","3107","5"
"443","6943","1"
"443","546","4"
"444","1795","1"
"444","6040","5"
"444","5930","2"
"444","6481","5"
"444","979","3"
"444","6883","3"
"444","4491","4"
"444","5111","5"
"444","6571","3"
"444","818","5"
"444","6444","5"
"444","4048","2"
"444","4733","1"
"444","1937","1"
"444","7114","4"
"444","4527","2"
"445","6143","5"
"445","5031","5"
"446","2819","1"
"446","2026","2"
"446","581","5"
"446","3762","3"
"446","1270","2"
"446","996","4"
"446","5885","5"
"446","2343","3"
"446","3143","3"
"446","3374","4"
"446","5559","2"
"446","6521","2"
"446","637","4"
"446","5810","5"
"446","6814","2"
"446","6507","1"
"446","5570","4"
"446","1049","5"
"446","6916","2"
"446","2499","2"
"447","5879","3"
"447","1811","4"
"447","5943","5"
"447","2808","4"
"447","6038","3"
"447","1852","4"
"447","5363","5"
"447","6296","1"
"448","6165","3"
"448","2687","1"
"448","2044","4"
"448","2640","5"
"448","10","1"
"448","1466","1"
"448","3506","3"
"448","136","4"
"448","6823","1"
"448","4297","5"
"448","1463","5"
"449","4778","3"
"449","4645","4"
"449","2419","4"
"449","2470","3"
"449","2318","1"
"449","5094","3"
"449","1755","1"
"449","3748","1"
"449","7200","5"
"449","4004","3"
"449","2299","3"
"449","2845","4"
"449","4157","4"
"449","4688","3"
"450","3157","4"
"450","6891","3"
"450","3532","3"
"450","765","1"
"450","1619","4"
"450","4033","5"
"450","4053","5"
"450","770","4"
"450","4488","1"
"450","119","5"
"450","4269","3"
"450","4824","3"
"451","6553","3"
"451","6527","5"
"451","4320","4"
"451","940","2"
"451","4875","5"
"451","964","2"
"452","5482","5"
"452","3000","2"
"452","5598","5"
"452","6872","3"
"452","4218","1"
"452","3092","2"
"452","540","4"
"452","3176","3"
"452","5157","4"
"452","3435","4"
"453","7256","1"
"453","1659","3"
"453","5627","2"
"453","3840","1"
"453","6353","5"
"453","781","2"
"453","3815","1"
"453","6073","4"
"453","1976","5"
"453","222","1"
"453","2274","4"
"453","5300","3"
"453","6952","4"
"453","6019","3"
"454","6099","4"
"454","3424","2"
"454","3783","2"
"454","6227","4"
"454","5821","2"
"454","1868","4"
"454","1768","4"
"454","1007","3"
"454","2230","1"
"454","2660","4"
"454","4814","1"
"454","6607","3"
"454","4781","1"
"454","1079","3"
"454","2250","2"
"455","772","3"
"455","1921","4"
"455","1881","5"
"455","7147","2"
"455","975","5"
"455","720","5"
"455","54","2"
"455","6121","5"
"456","664","1"
"456","5346","5"
"456","1055","3"
"456","2408","5"
"456","4134","1"
"456","3591","5"
"456","840","4"
"456","7138","4"
"456","3805","4"
"457","2159","1"
"457","6272","1"
"457","1764","2"
"457","6080","2"
"457","3613","3"
"457","3685","5"
"457","1637","5"
"457","1217","4"
"457","1814","3"
"457","2568","1"
"457","5843","4"
"457","1698","5"
"457","182","3"
"457","3234","1"
"457","3583","1"
"458","4824","3"
"458","2707","2"
"458","2509","4"
"458","4198","5"
"458","2735","3"
"458","3075","1"
"458","722","2"
"458","4092","3"
"458","5568","2"
"458","1873","3"
"458","6942","3"
"458","2895","3"
"459","6852","4"
"459","861","3"
"459","106","1"
"459","1972","4"
"460","1052","2"
"460","3347","4"
"460","408","2"
"460","391","4"
"460","6752","2"
"460","5716","1"
"460","3990","2"
"460","4585","4"
"460","4679","2"
"460","4551","4"
"460","7005","1"
"460","1388","4"
"460","458","2"
"460","4287","2"
"460","1925","2"
"460","618","2"
"460","5527","3"
"460","6797","3"
"460","6066","5"
"461","4966","1"
"461","1814","3"
"461","1161","3"
"461","4604","5"
"461","4157","3"
"461","3921","3"
"461","513","3"
"461","6969","1"
"461","5002","2"
"461","899","4"
"461","2478","3"
"461","5914","1"
"461","1497","2"
"462","5292","3"
"462","5546","4"
"462","4740","5"
"462","1628","3"
"462","6032","3"
"462","5747","3"
"462","3373","2"
"462","5710","5"
"462","2077","5"
"462","7256","1"
"462","2648","4"
"462","1280","5"
"462","1972","3"
"462","5686","3"
"463","4464","5"
"463","135","4"
"463","860","1"
"463","4703","4"
"463","2683","2"
"463","4575","2"
"463","4967","5"
"463","4617","5"
"464","3375","3"
"464","2681","4"
"464","2870","1"
"464","4108","5"
"464","1055","3"
"464","6100","5"
"464","5269","2"
"464","2218","1"
"464","6142","4"
"464","6867","4"
"464","4097","2"
"464","933","2"
"465","4963","4"
"465","3046","5"
"465","3480","2"
"465","2390","1"
"465","39","5"
"465","5384","2"
"466","917","3"
"466","6545","3"
"466","6596","1"
"466","4408","3"
"466","2737","5"
"466","6485","3"
"466","6414","1"
"467","6176","2"
"467","1302","1"
"467","781","5"
"467","920","5"
"467","5718","3"
"467","76","3"
"467","2254","5"
"467","5059","5"
"467","6633","3"
"467","6011","5"
"467","5080","4"
"468","51","3"
"468","2876","1"
"468","788","1"
"468","1165","2"
"468","2534","5"
"468","2149","2"
"468","4326","5"
"468","3199","5"
"469","132","4"
"469","876","5"
"469","4053","2"
"469","1925","1"
"469","6572","2"
"469","6755","1"
"469","5437","2"
"469","4233","2"
"469","81","4"
"469","1043","5"
"469","1711","3"
"469","1651","1"
"469","5929","4"
"470","7122","4"
"470","5258","1"
"470","3390","2"
"470","6296","4"
"470","3044","3"
"470","2844","5"
"470","3342","3"
"470","5993","2"
"470","510","3"
"470","385","2"
"470","591","5"
"470","882","5"
"471","6731","3"
"471","3834","4"
"471","3499","5"
"471","6774","1"
"471","1738","3"
"471","2931","1"
"471","1953","1"
"471","5589","5"
"472","50","3"
"472","1365","3"
"472","6198","5"
"472","1717","1"
"473","2086","4"
"473","350","5"
"473","1416","4"
"473","943","2"
"473","4951","2"
"474","1138","4"
"474","3669","1"
"474","2934","4"
"474","545","2"
"475","6161","4"
"475","1707","5"
"475","6495","3"
"475","2793","3"
"476","4951","3"
"477","2625","2"
"477","4531","3"
"477","5263","3"
"477","2687","3"
"477","6010","4"
"477","2501","2"
"477","3650","1"
"477","6875","3"
"478","2465","4"
"478","803","3"
"478","7241","5"
"479","697","4"
"479","1561","1"
"479","3106","5"
"479","5452","1"
"479","4786","2"
"479","6799","1"
"479","3307","2"
"479","6468","3"
"479","1779","5"
"479","2904","4"
"479","2020","1"
"479","806","2"
"479","1347","3"
"479","6370","3"
"480","3996","4"
"480","2095","4"
"480","2481","1"
"480","3854","3"
"480","2051","2"
"480","6729","5"
"480","4671","1"
"480","2139","4"
"480","3194","5"
"480","1633","2"
"480","6758","1"
"480","1772","4"
"480","6027","5"
"480","6877","5"
"480","1667","3"
"480","6831","2"
"480","902","2"
"480","2462","5"
"481","3791","5"
"481","1325","2"
"481","7011","3"
"481","1779","4"
"481","4637","2"
"481","1573","5"
"481","3363","4"
"481","5792","2"
"481","2759","4"
"482","4794","5"
"482","1149","1"
"482","1587","5"
"482","5702","5"
"482","927","3"
"482","4433","5"
"483","3612","1"
"483","201","4"
"483","469","2"
"483","4039","2"
"483","5708","5"
"483","1771","3"
"483","989","5"
"484","501","5"
"484","6370","4"
"484","5690","5"
"484","7091","3"
"484","5545","4"
"484","6177","2"
"484","267","2"
"485","3989","2"
"485","1242","3"
"485","2692","1"
"485","5821","5"
"485","4875","2"
"485","4586","1"
"485","4388","4"
"485","2903","3"
"485","6506","2"
"485","4303","2"
"485","1763","3"
"485","1074","1"
"485","4771","3"
"485","2606","1"
"485","3946","1"
"485","3115","2"
"485","1094","1"
"485","1532","1"
"485","2703","4"
"485","3889","4"
"485","6237","4"
"485","5657","2"
"486","4748","2"
"486","4384","3"
"486","1714","1"
"486","1195","3"
"486","3206","4"
"486","3968","3"
"486","5829","3"
"486","3477","4"
"486","2169","1"
"486","351","4"
"486","3287","5"
"486","3710","1"
"487","6700","2"
"487","1394","2"
"487","3935","1"
"487","166","4"
"487","434","3"
"487","3385","3"
"487","5131","5"
"487","5988","1"
"487","211","1"
"487","4631","3"
"487","120","2"
"487","4913","4"
"488","1704","2"
"488","5162","3"
"488","4395","3"
"488","6347","3"
"489","5557","4"
"489","2389","5"
"489","6516","2"
