playlist_id,track_id
"1256","3102"
"240","2282"
"340","1019"
"1207","6164"
"1705","6105"
"970","975"
"907","5301"
"1026","1654"
"663","3007"
"537","6736"
"218","6799"
"1407","6567"
"202","1607"
"146","6432"
"1839","896"
"1313","2674"
"354","1014"
"1803","4209"
"868","5821"
"125","3329"
"226","6027"
"224","5555"
"843","681"
"1690","1861"
"45","1431"
"661","394"
"1588","1628"
"1385","639"
"943","3757"
"948","4268"
"1806","6054"
"190","3454"
"139","6934"
"488","1708"
"16","6469"
"606","2258"
"1794","3869"
"183","6079"
"1045","6786"
"631","2105"
"527","6567"
"607","6672"
"860","7247"
"1185","1055"
"169","2920"
"572","4846"
"1295","6233"
"1559","4160"
"1116","5408"
"1373","4690"
"1747","3306"
"209","2049"
"112","3248"
"324","7280"
"511","195"
"1448","1730"
"1612","954"
"753","2883"
"401","5349"
"1683","2609"
"1307","5255"
"1853","1626"
"174","3457"
"1570","3771"
"867","7138"
"646","1624"
"1912","6055"
"134","881"
"1053","1444"
"131","1707"
"1800","1327"
"209","5752"
"1939","386"
"1173","2685"
"1854","54"
"1995","4387"
"999","2228"
"351","1467"
"1058","6097"
"729","1929"
"1204","5379"
"1298","1163"
"1938","5336"
"1982","114"
"1898","5139"
"776","1473"
"1108","1505"
"1103","3158"
"634","1438"
"1852","2554"
"1877","358"
"52","5531"
"849","6772"
"98","3226"
"1112","4195"
"368","4737"
"1169","6441"
"1463","2960"
"1098","2110"
"183","6092"
"363","1971"
"491","4424"
"1431","5758"
"1229","6630"
"733","3739"
"9","5217"
"1761","2417"
"1254","5706"
"135","1881"
"701","1527"
"1543","1922"
"128","1135"
"1289","6542"
"1728","4476"
"796","6342"
"1275","1788"
"343","4670"
"737","1562"
"1414","916"
"1748","459"
"1717","4186"
"1776","3620"
"182","3942"
"228","1425"
"1802","6053"
"603","6957"
"1141","7059"
"1752","5505"
"216","35"
"1130","2015"
"448","1567"
"121","4290"
"508","6560"
"802","4530"
"650","5610"
"605","2161"
"1879","1233"
"1056","5870"
"1564","1895"
"231","1156"
"1189","6425"
"1941","735"
"282","4861"
"865","3793"
"435","4157"
"1143","877"
"1527","2053"
"1817","6320"
"196","5536"
"394","6059"
"479","6551"
"1659","2152"
"1829","586"
"1765","1803"
"901","827"
"1336","6470"
"1562","5491"
"1821","800"
"1242","2613"
"1319","3446"
"888","5988"
"289","3856"
"1603","6443"
"791","4382"
"528","448"
"1691","5887"
"1642","6702"
"1147","4960"
"32","7257"
"840","3579"
"1374","1859"
"1820","6708"
"1661","7278"
"61","456"
"981","4210"
"1223","5155"
"873","2429"
"1502","5642"
"829","5230"
"920","534"
"1563","5126"
"1068","2916"
"236","4224"
"1113","3689"
"1950","6414"
"1861","2693"
"844","2302"
"1000","327"
"61","5343"
"625","2561"
"1196","5023"
"1588","5095"
"1947","2919"
"565","6333"
"410","6405"
"1798","1242"
"383","6081"
"925","174"
"477","3813"
"324","1341"
"1555","3433"
"462","4434"
"815","2179"
"309","220"
"1204","1166"
"635","2541"
"1932","6267"
"517","4872"
"77","3676"
"539","6096"
"1826","2536"
"1060","5058"
"1287","1516"
"661","1069"
"602","3975"
"1501","4215"
"476","4898"
"1251","5020"
"1119","181"
"1987","3202"
"171","6244"
"84","6514"
"662","233"
"1631","642"
"1572","473"
"874","6225"
"1518","5764"
"595","4291"
"239","1977"
"1671","3160"
"1840","3623"
"1722","1756"
"418","4002"
"869","1650"
"1140","3577"
"1171","2690"
"931","6585"
"1724","2900"
"1953","3078"
"62","712"
"1256","3990"
"210","5827"
"58","6085"
"1482","4098"
"457","4192"
"336","3616"
"1099","1686"
"64","3158"
"1389","5468"
"1909","6674"
"1934","1497"
"1050","7103"
"1737","7035"
"342","6779"
"636","904"
"1707","467"
"1898","6175"
"87","3054"
"458","4623"
"1591","7246"
"863","4396"
"1022","45"
"1854","1361"
"1772","2254"
"707","3339"
"647","587"
"1400","4583"
"1059","2992"
"1537","3185"
"669","7246"
"1368","6874"
"747","5426"
"153","3943"
"303","6075"
"1765","183"
"1515","2234"
"1938","4992"
"937","6360"
"1339","5489"
"1334","6657"
"698","39"
"358","497"
"191","5027"
"619","3031"
"383","2929"
"1406","5160"
"634","318"
"952","3362"
"1336","751"
"1615","2667"
"572","3809"
"1005","788"
"668","5935"
"983","6816"
"1984","6889"
"418","390"
"1289","4545"
"1776","1895"
"552","2420"
"249","4934"
"979","6342"
"142","1385"
"1367","865"
"105","6181"
"622","6753"
"760","3438"
"781","5782"
"1451","2148"
"1258","646"
"42","6986"
"481","6151"
"1861","2004"
"1011","3999"
"860","6122"
"420","5968"
"819","5876"
"1119","2582"
"832","952"
"1924","425"
"1190","4614"
"320","6749"
"1804","188"
"251","7216"
"327","1069"
"280","519"
"588","5369"
"1864","1511"
"1390","440"
"1794","3911"
"1809","55"
"1122","626"
"177","5987"
"1474","5640"
"1818","1231"
"679","7028"
"432","3736"
"1210","6657"
"1445","5478"
"618","9"
"1303","2495"
"781","6153"
"1800","5217"
"1158","3047"
"704","6197"
"418","1068"
"1458","5504"
"724","3498"
"539","3806"
"1111","1285"
"706","3132"
"932","4574"
"963","2088"
"666","6181"
"51","5640"
"1569","6189"
"1971","6989"
"1574","597"
"1618","7061"
"1563","1937"
"1906","4987"
"837","6882"
"510","1796"
"1310","5818"
"1128","1098"
"1627","2898"
"1918","6227"
"1655","5208"
"498","465"
"1394","4838"
"206","4227"
"361","3688"
"484","655"
"450","2227"
"54","5786"
"1576","282"
"1103","4055"
"21","3114"
"1214","2323"
"1087","986"
"1223","4561"
"364","572"
"1955","4320"
"1973","5731"
"935","4984"
"726","2950"
"1974","2707"
"1763","4569"
"1485","1260"
"93","6153"
"648","4562"
"834","4850"
"1075","7019"
"344","5343"
"203","6834"
"1276","5418"
"1901","3462"
"641","5291"
"1609","3685"
"1862","3691"
"848","4367"
"1039","2192"
"1044","3374"
"1622","4880"
"691","3635"
"568","2340"
"1591","2766"
"1235","6216"
"786","20"
"1061","2413"
"570","824"
"791","5970"
"887","4304"
"885","4737"
"821","3679"
"590","6100"
"1574","2875"
"1108","3985"
"1701","7210"
"86","1227"
"866","2005"
"690","1417"
"1133","4077"
"366","1722"
"1041","1965"
"1339","2659"
"1039","620"
"750","6077"
"1410","5633"
"1644","4103"
"996","3308"
"1222","6267"
"1599","331"
"1085","3893"
"265","3265"
"785","6643"
"271","5416"
"1213","1379"
"1253","3458"
"1055","1809"
"734","2126"
"1268","207"
"1237","513"
"1717","7144"
"138","2579"
"1602","3908"
"1569","1132"
"866","716"
"312","2273"
"372","2825"
"1511","4760"
"1990","2432"
"1564","2453"
"225","7159"
"1506","2719"
"1033","5173"
"1598","1893"
"774","1319"
"444","5465"
"9","1240"
"1299","3381"
"838","5398"
"768","4232"
"1352","6002"
"109","6346"
"931","1259"
"270","95"
"1391","665"
"461","83"
"75","922"
"710","4204"
"147","4566"
"9","5100"
"788","3356"
"1042","4271"
"939","209"
"1306","725"
"300","2913"
"435","6"
"1382","6957"
"1420","4448"
"404","6982"
"1971","2572"
"1260","620"
"533","1151"
"949","3204"
"365","7238"
"1899","1072"
"834","7066"
"1600","1341"
"1652","657"
"808","998"
"1024","3008"
"820","79"
"1978","4120"
"1295","1600"
"242","853"
"399","372"
"362","5796"
"851","5270"
"411","3813"
"1925","4855"
"1147","6054"
"51","6033"
"255","4393"
"1780","3142"
"1381","5872"
"931","2657"
"1317","1898"
"1974","6198"
"555","1207"
"1738","5802"
"882","1138"
"1811","4759"
"1630","6145"
"1524","2134"
"1022","4180"
"1801","1486"
"899","6643"
"1631","6361"
"71","848"
"1401","7084"
"1301","6253"
"1412","68"
"974","6686"
"1826","3053"
"1189","1323"
"434","4802"
"1251","6628"
"1926","409"
"1269","1615"
"1755","7066"
"1222","5064"
"1502","6214"
"69","3620"
"888","5362"
"584","2319"
"1492","1013"
"1874","5802"
"1867","1482"
"1256","2914"
"54","391"
"1477","4664"
"1685","6371"
"1638","96"
"684","5326"
"1430","610"
"1603","528"
"978","5313"
"961","2414"
"1163","233"
"1768","6151"
"812","6538"
"1483","6299"
"4","2707"
"667","386"
"745","4273"
"739","3278"
"1187","6913"
"1784","4640"
"562","5235"
"583","2540"
"885","590"
"1775","2907"
"441","1240"
"329","2393"
"1929","5479"
"243","5671"
"389","2441"
"28","3138"
"449","4643"
"862","2527"
"819","6985"
"694","4574"
"1734","3543"
"724","1102"
"475","6510"
"695","3024"
"727","627"
"1323","6526"
"1962","1504"
"869","1549"
"858","6729"
"1661","4128"
"1121","1376"
"948","323"
"227","2380"
"132","5035"
"1374","908"
"1288","796"
"1557","4750"
"471","2830"
"1067","2647"
"1040","3299"
"1124","2384"
"825","7215"
"127","710"
"13","3127"
"1310","3216"
"1733","5695"
"1325","6263"
"831","6434"
"148","5774"
"916","6304"
"1491","5865"
"1193","174"
"1750","5930"
"1898","6295"
"863","6090"
"1489","4564"
"1824","232"
"633","3094"
"1511","5643"
"884","6483"
"183","2129"
"105","2144"
"603","3064"
"812","5198"
"941","1150"
"972","208"
"900","368"
"223","139"
"568","2376"
"1613","5205"
"1872","635"
"1501","6053"
"1131","714"
"1362","1356"
"857","3734"
"252","3892"
"1228","3995"
"1665","5057"
"1143","12"
"633","3532"
"1750","4258"
"746","1283"
"1751","3218"
"1380","6580"
"1230","233"
"509","291"
"1472","5282"
"141","3091"
"1906","3871"
"673","5639"
"300","847"
"280","888"
"877","1282"
"1403","2654"
"1690","5955"
"721","4452"
"322","814"
"931","2597"
"568","3000"
"615","1742"
"17","1049"
"394","4728"
"1760","2541"
"644","356"
"392","3910"
"1745","404"
"1697","1261"
"69","6780"
"276","6820"
"773","6303"
"990","6856"
"472","6633"
"865","3911"
"1802","2938"
"1526","4706"
"1276","395"
"1925","3399"
"1303","7179"
"1683","5819"
"1818","4713"
"1970","2554"
"368","4518"
"1162","1164"
"1467","2934"
"1327","2913"
"1129","5969"
"983","6080"
"1292","4109"
"1244","976"
"53","5780"
"1330","2724"
"478","4975"
"1422","1230"
"1192","2532"
"1227","5152"
"1930","3768"
"1109","1652"
"1698","198"
"1931","3837"
"1835","3660"
"1368","4138"
"632","1961"
"1070","4035"
"1248","1019"
"1460","6832"
"327","4854"
"1904","6785"
"292","3564"
"457","2613"
"374","2526"
"1138","2463"
"153","4588"
"1912","2848"
"1139","1499"
"572","5302"
"461","6711"
"509","1080"
"125","6402"
"182","1170"
"1412","3155"
"1637","6554"
"1433","413"
"1444","6869"
"1384","2297"
"1507","5733"
"461","6439"
"14","5295"
"1566","6363"
"1758","6051"
"334","1666"
"1508","910"
"756","6822"
"58","3751"
"1696","6964"
"1220","537"
"619","7121"
"1939","1324"
"1183","7004"
"1250","5669"
"1610","518"
"972","6831"
"743","6705"
"1384","6677"
"77","4813"
"1768","831"
"694","1202"
"875","146"
"1383","4962"
"791","2575"
"1003","629"
"1199","6827"
"640","6981"
"670","6194"
"69","4326"
"567","2013"
"1727","5182"
"688","1047"
"655","1846"
"1816","2151"
"1036","6106"
"1168","3463"
"1776","5015"
"881","601"
"1945","6235"
"376","4435"
"1837","81"
"690","22"
"522","7058"
"1671","1145"
"1452","5399"
"976","387"
"112","5303"
"1241","6122"
"1642","5556"
"1032","6606"
"1660","3595"
"1958","6939"
"114","5806"
"269","4770"
"141","7229"
"1841","5661"
"1745","6297"
"534","3217"
"396","6597"
"1891","329"
"1742","1459"
"1476","193"
"1211","3186"
"1200","2211"
"1835","7274"
"1433","3374"
"429","6522"
"19","7157"
"1772","2341"
"825","4222"
"725","337"
"1197","383"
"1563","6870"
"1644","1687"
"1218","4676"
"923","5912"
"1135","7279"
"1910","6441"
"1885","26"
"550","4924"
"1896","7002"
"792","6118"
"1323","3344"
"1694","5342"
"126","4012"
"433","4295"
"414","5101"
"1147","2487"
"599","2871"
"1296","5520"
"1474","1523"
"216","2636"
"979","4746"
"917","3963"
"372","6216"
"1493","601"
"1457","4413"
"827","2027"
"309","5156"
"602","3122"
"1341","1178"
"1506","3563"
"145","4451"
"107","843"
"462","6287"
"789","1203"
"1816","7170"
"1064","1024"
"84","6212"
"1929","6439"
"902","3880"
"1485","4274"
"818","2878"
"1544","5788"
"139","563"
"1272","2464"
"1939","7081"
"1532","3448"
"1664","2368"
"1958","5142"
"1133","1643"
"1424","3520"
"1174","484"
"1782","5135"
"477","327"
"1033","1379"
"1589","6345"
"119","1754"
"1007","1911"
"834","358"
"1159","6733"
"620","1728"
"349","178"
"1056","7207"
"112","1083"
"1786","3709"
"974","1548"
"673","1610"
"1374","4846"
"465","5674"
"23","4475"
"1392","2209"
"1205","157"
"317","2549"
"712","951"
"739","2699"
"959","1189"
"571","3764"
"425","5194"
"928","6154"
"1222","5759"
"1194","5852"
"475","1173"
"1289","3386"
"406","1320"
"1272","4228"
"750","6331"
"1701","2739"
"1523","6579"
"1362","3240"
"700","6874"
"1990","6273"
"1033","447"
"367","6375"
"222","1169"
"634","929"
"1924","6994"
"231","3092"
"1017","1519"
"1545","2122"
"993","2506"
"787","2696"
"1019","3474"
"1319","1212"
"464","4634"
"1009","6431"
"614","3049"
"76","5312"
"1616","2923"
"820","5834"
"1015","4616"
"1618","5312"
"19","1888"
"56","5954"
"1223","3181"
"259","6146"
"1948","1559"
"986","4550"
"794","1834"
"840","519"
"159","596"
"1803","5006"
"85","6182"
"979","6040"
"1020","1674"
"454","2575"
"1043","7262"
"1944","1744"
"1248","1778"
"1771","3609"
"571","7118"
"1162","2872"
"923","662"
"213","5730"
"899","6146"
"1629","455"
"1431","3442"
"668","197"
"482","3155"
"184","5121"
"1688","1207"
"1377","3894"
"567","3398"
"1787","5613"
"1247","5257"
"112","4259"
"87","4753"
"1453","7166"
"1058","2597"
"752","408"
"1946","5629"
"1839","5382"
"123","1195"
"275","2706"
"974","5665"
"485","4565"
"750","1085"
"1924","3914"
"1413","2162"
"1865","2992"
"1522","4662"
"1610","3849"
"1345","2594"
"534","3907"
"563","4721"
"1176","4813"
"1470","6667"
"1139","794"
"160","5746"
"1867","5069"
"1113","3375"
"163","4765"
"1611","2683"
"1222","662"
"828","2091"
"1131","1887"
"1898","1628"
"385","5141"
"346","3392"
"1934","2870"
"1500","6793"
"882","2140"
"274","3587"
"1911","208"
"1857","4556"
"873","2428"
"1431","554"
"414","4390"
"1093","4344"
"1745","6893"
"339","851"
"456","5586"
"1993","5094"
"1625","1134"
"872","4455"
"292","6712"
"961","367"
"1572","7282"
"591","3206"
"616","1543"
"854","4168"
"1241","7065"
"353","6645"
"442","6223"
"1609","3287"
"124","4981"
"261","3057"
"230","4074"
"1903","6385"
"1263","5433"
"944","4414"
"292","408"
"1317","3199"
"1146","4311"
"59","815"
"846","1098"
"1016","7185"
"436","3104"
"83","6742"
"1186","610"
"954","6808"
"991","5359"
"743","5760"
"627","4781"
"1040","1938"
"1128","1042"
"346","6526"
"432","513"
"1971","5088"
"118","3616"
"779","6572"
"1982","2962"
"1562","1664"
"1080","332"
"470","463"
"1061","7065"
"209","5426"
"781","6739"
"412","4352"
"1769","6612"
"159","6378"
"1072","6646"
"1924","3107"
"1358","2230"
"1780","2822"
"1410","2099"
"523","1081"
"1756","6852"
"1174","647"
"174","6759"
"1061","443"
"855","4154"
"1547","778"
"399","6906"
"1891","5314"
"1064","7110"
"1223","5510"
"1506","3652"
"1360","5517"
"469","4276"
"73","4733"
"1031","3573"
"280","3724"
"1579","1868"
"1224","2078"
"1832","2483"
"509","1646"
"974","170"
"1200","1658"
"944","4509"
"588","1455"
"1429","1221"
"429","2538"
"1304","1224"
"1965","7013"
"725","2497"
"663","486"
"1718","4834"
"1627","4180"
"265","2514"
"458","3634"
"723","519"
"851","179"
"1610","6209"
"34","6463"
"1513","2925"
"1730","444"
"1920","1122"
"1877","5208"
"1145","4919"
"1362","2450"
"1367","473"
"1315","1754"
"1506","1275"
"565","5440"
"1142","136"
"785","6985"
"390","1608"
"47","1687"
"1769","3919"
"1941","5767"
"821","5105"
"245","5219"
"1684","5860"
"1019","2581"
"1203","3617"
"793","3536"
"678","2385"
"754","39"
"1727","4448"
"132","3230"
"1302","4544"
"728","6418"
"1415","881"
"817","158"
"1243","4115"
"1815","2554"
"1920","6639"
"347","671"
"659","3196"
"817","4389"
"1407","6596"
"517","5741"
"390","423"
"606","3546"
"1183","1393"
"1052","3542"
"432","5153"
"1228","2000"
"1305","4870"
"1936","28"
"1944","621"
"727","2616"
"1242","3038"
"1633","3609"
"419","6107"
"1230","1403"
"1078","3327"
"1987","3774"
"1445","2760"
"901","6282"
"1521","1656"
"371","5054"
"794","3122"
"1488","1238"
"1617","782"
"640","3515"
"176","5987"
"895","2276"
"1830","496"
"845","313"
"349","5318"
"1108","3781"
"1972","1474"
"1628","2336"
"1323","5430"
"226","5515"
"143","6657"
"301","3663"
"389","981"
"1493","5471"
"551","733"
"345","2441"
"1116","6838"
"1433","1984"
"703","2783"
"1701","2048"
"1073","2660"
"536","5774"
"524","5060"
"1696","3790"
"740","4520"
"1121","3501"
"35","1822"
"645","353"
"1276","6927"
"978","6349"
"1879","6636"
"691","1648"
"1282","2344"
"1478","1774"
"1203","4415"
"1090","6875"
"1170","834"
"1599","6078"
"805","2310"
"1044","1224"
"367","1716"
"1021","3936"
"961","3469"
"1837","3749"
"478","4300"
"1151","938"
"112","6850"
"1674","2560"
"699","3405"
"737","6168"
"1052","2104"
"1297","2080"
"1366","6224"
"866","4541"
"514","3762"
"194","1012"
"1442","2414"
"419","1443"
"1518","3514"
"1840","2615"
"896","3195"
"1978","4320"
"1951","3491"
"1851","2015"
"761","959"
"343","5834"
"449","775"
"394","3293"
"1060","6232"
"1829","1202"
"1517","4148"
"1654","901"
"1403","5675"
"1607","4355"
"1807","562"
"937","690"
"961","254"
"1913","5071"
"1346","4633"
"1689","3639"
"945","4152"
"127","142"
"1925","6121"
"1157","5480"
"52","5933"
"570","2941"
"1126","3273"
"546","5552"
"345","1407"
"1311","6913"
"1198","619"
"854","6203"
"225","4913"
"292","2650"
"1277","1931"
"108","4243"
"1852","6471"
"337","1850"
"627","6384"
"1969","3442"
"1478","1296"
"747","4832"
"1963","7287"
"1583","1232"
"1142","5674"
"918","1934"
"710","858"
"437","3357"
"1495","5650"
"1212","1808"
"483","120"
"892","1347"
"1467","2982"
"1274","2961"
"761","6513"
"91","556"
"1102","2667"
"1286","7013"
"896","588"
"1400","3139"
"754","3333"
"439","1599"
"1750","6597"
"983","3715"
"1949","490"
"776","1080"
"1784","2158"
"1369","4493"
"13","7054"
"575","3132"
"839","2766"
"601","652"
"671","6576"
"36","5333"
"1502","163"
"1572","3771"
"1218","4650"
"1948","3394"
"1366","5687"
"31","4475"
"1824","507"
"826","3206"
"1815","2655"
"618","2066"
"1083","1460"
"1028","7240"
"111","1089"
"739","3715"
"576","6106"
"598","4537"
"65","2689"
"1510","1712"
"890","978"
"453","302"
"1820","3073"
"130","297"
"1847","4806"
"802","5619"
"1349","6831"
"134","4276"
"262","4270"
"1554","150"
"704","4969"
"537","1449"
"1985","3968"
"669","1252"
"1900","1163"
"1369","7001"
"211","1586"
"1567","4351"
"533","522"
"1338","4036"
"388","2114"
"779","4500"
"1405","6142"
"1255","4156"
"1167","7031"
"1235","6036"
"1327","6536"
"1548","4297"
"1316","4570"
"1022","7200"
"1528","6073"
"1180","1638"
"1769","7218"
"10","3445"
"56","1355"
"1126","3277"
"1199","6081"
"659","4682"
"1978","674"
"1480","5508"
"1275","2836"
"1593","921"
"627","5577"
"740","3002"
"1474","4247"
"1632","188"
"396","5943"
"831","4599"
"427","5247"
"700","4797"
"1532","3819"
"1084","4776"
"651","6664"
"1098","4214"
"1541","5271"
"206","6000"
"1189","4193"
"1783","6650"
"1093","6041"
"723","7138"
"1233","2420"
"319","2999"
"1509","5058"
"978","3391"
"1847","5030"
"105","2613"
"291","7278"
"472","3911"
"625","979"
"1246","2727"
"802","3118"
"1934","4797"
"22","187"
"1831","1409"
"1928","577"
"1452","2157"
"1390","3988"
"1663","5830"
"271","4120"
"1464","1803"
"1384","2275"
"87","5860"
"1862","4850"
"385","6684"
"1094","3034"
"850","3122"
"1026","2811"
"1515","2362"
"363","2869"
"698","6958"
"411","668"
"947","7180"
"1615","2623"
"734","263"
"1531","6797"
"1095","4423"
"8","2601"
"1863","1248"
"338","1296"
"458","2509"
"1834","3479"
"502","3663"
"905","4164"
"1540","6233"
"1767","2284"
"1536","2922"
"1795","1377"
"806","6360"
"307","3409"
"141","6670"
"837","3011"
"1855","4756"
"1225","75"
"1166","1343"
"887","4714"
"1594","492"
"486","968"
"1102","1415"
"438","397"
"331","2861"
"605","5602"
"864","3928"
"1071","888"
"1290","1891"
"259","1837"
"190","2960"
"781","3195"
"827","3701"
"1116","1668"
"682","3380"
"168","6724"
"936","7153"
"63","3998"
"683","4803"
"1250","6237"
"1804","4205"
"843","3815"
"1392","558"
"1070","1860"
"1434","197"
"1469","3158"
"184","2191"
"1383","5429"
"1571","575"
"1037","2021"
"391","7047"
"494","2912"
"1932","6139"
"464","136"
"1678","973"
"900","4296"
"963","6745"
"966","5961"
"372","4865"
"1178","15"
"73","2827"
"1143","6769"
"520","3424"
"1802","4968"
"1452","6339"
"1757","995"
"1300","5644"
"1541","1793"
"334","5172"
"162","246"
"202","6948"
"92","2234"
"542","446"
"858","2806"
"1911","5484"
"484","1246"
"1903","505"
"37","3834"
"139","471"
"1887","3711"
"265","5497"
"1959","3769"
"1485","1342"
"1032","1067"
"730","5981"
"1862","4589"
"1982","4450"
"225","6662"
"195","6464"
"1097","2967"
"620","5204"
"1734","1828"
"1275","1874"
"940","2696"
"412","2453"
"709","3772"
"343","5007"
"31","5208"
"748","1252"
"1741","4471"
"36","2996"
"708","2236"
"1951","6934"
"1190","1733"
"1865","6500"
"896","6131"
"117","3497"
"849","6184"
"1990","2401"
"274","5780"
"1403","5960"
"1641","1131"
"1634","2989"
"255","303"
"646","928"
"96","3967"
"1929","138"
"395","4411"
"696","5581"
"791","2422"
"807","5277"
"741","2005"
"505","1279"
"100","3152"
"1833","4073"
"21","2242"
"640","3762"
"660","6102"
"21","7088"
"1855","5011"
"1042","1297"
"936","3661"
"273","7000"
"844","4935"
"534","3728"
"970","4051"
"1755","324"
"1309","2569"
"607","3812"
"94","2627"
"1096","6955"
"554","2068"
"1619","6302"
"1455","1740"
"471","2751"
"793","620"
"1488","5633"
"701","1490"
"375","3084"
"1333","4745"
"56","5401"
"171","5101"
"1631","6144"
"1561","3107"
"1074","5919"
"538","3311"
"430","7214"
"126","5173"
"494","427"
"495","6540"
"35","1268"
"76","6716"
"941","5812"
"279","2884"
"1844","2119"
"30","2632"
"1834","2153"
"1757","4886"
"1592","94"
"1609","409"
"1266","462"
"170","3585"
"1869","3558"
"1513","4779"
"520","5799"
"1692","3809"
"211","106"
"1800","2783"
"1951","6892"
"418","4003"
"606","2049"
"1828","6192"
"1161","155"
"246","1803"
"1542","2509"
"659","1172"
"1510","736"
"238","5510"
"230","634"
"930","4703"
"898","4506"
"558","2735"
"1476","6133"
"351","1524"
"642","6509"
"1007","2693"
"220","1482"
"698","4342"
"75","1724"
"1213","1203"
"792","76"
"875","7219"
"827","1760"
"1498","344"
"919","4894"
"281","5944"
"551","4988"
"226","4161"
"296","7053"
"1365","6163"
"756","2716"
"613","6180"
"995","4918"
"1540","4429"
"967","5543"
"413","4723"
"1520","4932"
"1386","6076"
"456","6639"
"779","4189"
"490","1449"
"605","6285"
"1971","6778"
"1346","2396"
"36","241"
"1421","1059"
"35","2086"
"498","1452"
"1181","1174"
"227","2828"
"1722","6844"
"133","2544"
"1282","1717"
"266","5194"
"741","3963"
"345","2777"
"1722","4569"
"713","3673"
"319","6977"
"508","4101"
"1433","3768"
"176","4435"
"249","3433"
"225","3189"
"702","5701"
"1708","5186"
"1449","5735"
"1185","6777"
"1332","4850"
"1902","3609"
"1795","2183"
"817","6903"
"1038","3213"
"1088","4571"
"1020","6211"
"370","1633"
"995","1492"
"1821","7073"
"1235","6192"
"503","5146"
"1640","3371"
"1980","7251"
"848","1675"
"142","1435"
"554","4726"
"1137","2033"
"1789","135"
"1161","1339"
"549","5444"
"1656","6927"
"1522","2376"
"1768","821"
"1877","6661"
"143","6449"
"138","62"
"1600","4390"
"1158","6468"
"708","6137"
"60","1218"
"1160","3965"
"1205","6048"
"859","663"
"716","5543"
"1607","3827"
"236","5380"
"1462","4175"
"969","4585"
"375","1549"
"105","3349"
"939","5096"
"477","4464"
"330","5214"
"1107","3560"
"1166","5240"
"1008","777"
"781","6871"
"1210","3667"
"173","1843"
"1318","4762"
"1195","4265"
"631","6051"
"920","6463"
"1727","4006"
"996","6940"
"1142","2596"
"1764","3772"
"1041","1109"
"1026","5993"
"1383","862"
"582","4680"
"1914","4023"
"647","3893"
"1775","1833"
"235","2583"
"434","2172"
"1504","2465"
"322","1054"
"1299","2552"
"1091","3982"
"559","486"
"473","3566"
"1686","4256"
"169","2164"
"1776","2872"
"1489","863"
"1640","976"
"1853","2612"
"895","5621"
"700","6350"
"1146","484"
"1587","5813"
"328","1401"
"1072","2370"
"151","3409"
"855","5544"
"125","2296"
"276","5561"
"1489","3907"
"1789","2015"
"360","1576"
"742","131"
"1127","2093"
"952","6881"
"1134","4743"
"620","269"
"579","387"
"763","2291"
"1701","1981"
"649","6084"
"921","187"
"1727","1952"
"643","6151"
"1924","3017"
"1458","6589"
"268","3276"
"1513","2017"
"1163","3757"
"1235","4408"
"1000","3624"
"1596","6332"
"1364","5499"
"13","6125"
"17","3099"
"622","2313"
"1664","4128"
"682","2546"
"744","3917"
"48","2203"
"1053","4345"
"608","1443"
"1711","6284"
"696","6828"
"326","3637"
"1195","1866"
"1477","6184"
"1219","221"
"924","5877"
"1029","6194"
"1909","2788"
"1661","1279"
"1054","4903"
"99","4696"
"65","3458"
"1470","510"
"1150","4884"
"1455","762"
"599","2109"
"1725","3340"
"1392","5391"
"217","5186"
"23","7162"
"196","2759"
"1588","1179"
"123","4830"
"745","1568"
"1849","3122"
"1184","4480"
"1346","443"
"1954","6528"
"1154","2308"
"834","70"
"1913","4850"
"31","7188"
"1894","4925"
"663","2633"
"795","502"
"457","1045"
"1351","5268"
"873","6889"
"163","3066"
"933","1701"
"1348","2965"
"1708","3393"
"1028","2495"
"1803","1035"
"220","3936"
"475","5618"
"599","5672"
"1699","4005"
"1863","2124"
"1456","6948"
"31","5748"
"1429","989"
"1675","255"
"1376","3438"
"750","6807"
"1693","182"
"823","1522"
"249","2634"
"501","3190"
"985","5196"
"1875","2040"
"1354","1729"
"1488","5747"
"513","3757"
"1602","116"
"650","632"
"1516","3922"
"1312","2751"
"178","1890"
"1327","4698"
"804","1050"
"1307","4748"
"1","1023"
"1297","1572"
"661","1919"
"697","5939"
"1545","7213"
"290","4036"
"1974","6818"
"1146","2305"
"291","1639"
"480","4378"
"253","4883"
"506","471"
"1981","5015"
"1552","7100"
"1189","4545"
"199","6964"
"591","304"
"1285","503"
"1025","5623"
"1856","782"
"1040","4977"
"733","6251"
"1014","5814"
"258","2773"
"1666","903"
"311","3326"
"1347","3775"
"870","1381"
"909","1538"
"868","1906"
"1515","3215"
"58","7247"
"969","2446"
"1089","6991"
"1524","7156"
"132","6578"
"1625","6471"
"874","5192"
"990","3401"
"1180","2110"
"1987","655"
"469","6865"
"28","3582"
"1300","5358"
"814","1179"
"1153","2144"
"918","5577"
"1813","5298"
"191","3652"
"109","2323"
"1003","3843"
"805","1797"
"1163","6166"
"1347","3148"
"408","3569"
"323","4823"
"382","5189"
"1947","4785"
"1893","1214"
"858","3146"
"1481","2051"
"928","7238"
"295","4919"
"213","5494"
"226","5203"
"1264","770"
"1354","2088"
"1083","1885"
"459","112"
"1982","6375"
"607","2137"
"1901","2126"
"1390","1622"
"1554","4589"
"387","4743"
"411","6397"
